name,latitude,longitude,category
Theresa Gardens Walkway,-37.97314011991054,145.27061470760052,trail
Rola Close Walkway,-37.969476861932115,145.27641145471577,trail
Walking Trail - Casey (93),-37.96969008093582,145.3258228829936,trail
Brentwood Park N'hood House,-38.049140300025876,145.34561952741745,park
Telford Reserve,-38.02057919863544,145.33360564094883,park
Mccguigan Drive Reserve,-38.1063105885546,145.25919963839908,park
Cairns Road Reserve,-38.03834068120668,145.2587148693841,park
Merinda Park Station Reserve,-38.07686094688273,145.2629005965037,park
David Collins Drive,-37.9927546974202,145.26829834533692,park
J & P Cam Reserve,-38.104442527629644,145.27224786854933,trail
Coral Dv. Tree Reserve,-38.04191696722875,145.274794868003,park
K M Reedy Reserve,-38.02095122233006,145.2522852838387,active_sport
Lakeview,-38.03975641870108,145.28589843021228,park
Frog Hollow Reserve (2),-37.98686360765824,145.27404397577956,trail
Telford Drive Walkway,-38.01937063107826,145.32798819075276,trail
Lake View Drive Reserve,-38.045417734914146,145.28958994247117,active_sport
Maramba Reserve,-38.00278343103589,145.3007103454563,active_sport
Kennington Park Walkway,-37.96664683318506,145.24965273817784,trail
Kirsty Lottkowitz Reserve,-38.02214986093502,145.3284886809265,trail
Power Road Reserve,-37.96622094681736,145.24527418545122,park
Kilberry Blvd. Reserve,-38.03517898356956,145.2792828301704,park
Harrington Drive Reserves 1&2,-38.067231918184135,145.2833852568576,park
Hillgrove Crescent Reserve,-38.063997108266555,145.3422445274915,park
Glenview Rise Reserve,-38.067046385718406,145.3542866233889,park
Von Nida Dr Reserve,-38.07243138027033,145.29271524407156,park
Mullin Court/lamont Crescent,-38.098648745086145,145.27051010593394,trail
Skipperstone Glen,-38.06578728158739,145.32363632085514,trail
The Chase Reserve,-38.06994013447818,145.35086556238883,trail
Whistler/cambridge Dr Reserve,-38.01227496922766,145.32995566739694,trail
Jacinta Dv.,-38.10055094362379,145.25668175121186,trail
Snowdonia Road Reserve,-38.07352898221314,145.2882463996575,park
Bowen Street/canterbury Street,-38.099577919839035,145.2857669787217,park
Apsley  Terrace  Reserve.,-38.05638294644107,145.3307015513335,park
Toptani Dr Reserve,-38.06322873782729,145.31762105072048,park
PARKSIDE BOULEVARD RESERVE,-37.95855540019572,145.2799414474721,park
Cairns Rd. Sapphire Dr Walkway,-38.03725015799543,145.25022819323814,trail
Seattle Square Reserve,-38.005267719717445,145.32082418121902,trail
Sherwood Reserve,-38.065422309918624,145.2845048191426,park
The Quays Reserve,-38.0625492151416,145.32179055659708,park
View Park Cct R/about&t/lsland,-38.063774396706656,145.32242783549228,trail
Trenton  Crt Reserve,-38.06259369746646,145.2821582420793,park
"St Ives Reserve, T/i & N/s",-38.0648851513524,145.3130916665755,park
Mercy Ct Reserve,-38.06569679042745,145.31738447117272,trail
Fairhaven Reserve,-38.09008816046624,145.25985597536857,park
"Trallee Cct, Reserve,",-38.02971514723053,145.31996105038436,park
Lavender Hill Est.- Stage2 Res,-38.06306804998385,145.29606927243003,trail
Merriwee Gr Reserve,-38.06872847443204,145.31933795876392,park
Berwick Springs Cent. Park Res,-38.067051479408256,145.317984894122,park
Walking Trail - Casey (94),-38.02931126018807,145.3352384163728,trail
Walking Trail - Casey (95),-38.045477109307,145.3233849947886,trail
Walking Trail - Casey (96),-38.04591043191102,145.33205886923452,trail
Walking Trail - Casey (97),-38.050956840063456,145.35035554093795,trail
Walking Trail - Casey (98),-38.04673742985916,145.3287398248723,trail
Walking Trail - Casey (99),-38.03555783740232,145.3193896799332,trail
Walking Trail - Casey (100),-38.04021506936582,145.31403341706562,trail
Walking Trail - Casey (101),-38.02349980294347,145.30692769301504,trail
Austin Ave Reserve,-38.027959632333086,145.3035133868281,park
Walking Trail - Casey (102),-38.03104917060706,145.29153761853647,trail
Walking Trail - Casey (103),-38.02929186171138,145.28773310271887,trail
Walking Trail - Casey (104),-38.031313411871785,145.27309818085027,trail
Walking Trail - Casey (105),-38.03599424713437,145.2830833513545,trail
Walking Trail - Casey (106),-38.05702221002235,145.317578917427,trail
Walking Trail - Casey (107),-38.05430295330653,145.3003222289764,trail
Walking Trail - Casey (108),-38.07373220128821,145.24318285904334,trail
Park - Casey (14),-38.0761713113657,145.2558351069969,park
Walking Trail - Casey (109),-38.0578856284441,145.26174970485795,trail
Merinda Park,-38.077955979724166,145.26921456073782,park
Park - Casey (15),-38.06291229516026,145.28096275259384,park
Kings Park Reserve (2),-38.06091531025894,145.285127362512,park
Walking Trail - Casey (110),-38.06384079176861,145.2933406646654,trail
Walking Trail - Casey (111),-38.063292338580084,145.29363306247066,trail
Pepper Park,-38.06599702589733,145.29219399257278,park
Walking Trail - Casey (112),-38.0613724218013,145.31193164844558,trail
Walking Trail - Casey (113),-38.06068414146453,145.30724593121496,trail
Walking Trail - Casey (114),-38.06142220860337,145.30761380414276,trail
Walking Trail - Casey (115),-38.06562325947924,145.31157295631365,trail
Walking Trail - Casey (116),-38.06568548366644,145.3164295545869,trail
Walking Trail - Casey (117),-38.06711723571668,145.30661702973507,trail
Terrace Gardens,-38.06251837031241,145.31558346012193,trail
Berwick Springs Promenade Res,-38.06264709857208,145.31888709357278,park
Walking Trail - Casey (118),-38.06788195004852,145.30655697153605,trail
Sable Drive Reserve,-38.075108783034,145.31976377298295,park
Alisma Bvd Reserve,-38.07753082941663,145.31947867774366,park
Park - Casey (16),-38.07510866093987,145.312378675894,park
Sabel Drive Reserve,-38.07519967266649,145.32251735175717,park
Walking Trail - Casey (119),-38.06805983335297,145.29613575621445,trail
Walking Trail - Casey (120),-38.07219524753876,145.27271956234344,trail
Walking Trail - Casey (121),-38.07616823523543,145.24774629906463,trail
Walking Trail - Casey (122),-38.074328695180384,145.2481154026523,trail
Walking Trail - Casey (123),-38.075571306502056,145.2428137389568,trail
Walking Trail - Casey (124),-38.08121652335813,145.26606469601637,trail
"Reserve, Casey, Drainage",-38.08765406872322,145.28126686880228,nature
Walking Trail - Casey (125),-38.084263397792434,145.2833520480592,trail
Walking Trail - Casey (126),-38.081208671097755,145.27831014314611,trail
Walking Trail - Casey (127),-38.0817791270624,145.29016095176814,trail
Walking Trail - Casey (128),-38.079213069540074,145.29154030427293,trail
Walking Trail - Casey (129),-38.08575595476185,145.29029421111278,trail
Oaktree Dv.,-38.0228542191546,145.2553667581382,park
Robinson Cr.,-38.03212127907531,145.26286534602923,park
Jason Pl./ Branton Dv.,-38.03910383654006,145.25192053080298,park
Robyn Court/margeret Courth,-38.03648415329718,145.2517455149008,park
Marshall Court Reserve,-38.028156698051816,145.25166667578904,park
Alma Road/winnima Avenue,-38.02848587531952,145.2554154691464,trail
Amber Drive Reserve,-38.04772983305637,145.27310777996982,park
Burleigh Dve Reserve,-38.05690810132408,145.28809444963807,trail
Kershaw Reserve,-38.055553152469216,145.28710587049767,trail
Langbourne Dve. Walkways,-38.05417010085344,145.28280175382633,trail
Langbourne Reserve,-38.0579629942464,145.2823167051475,park
President Rd. / Crabil Walk,-38.05872766868039,145.2878450809643,park
Hilltop Close Reserve (2),-38.052812501195035,145.31126816636367,park
Park Square,-38.05766974542109,145.3100428317451,trail
The Crescent,-38.06069709718762,145.30942178060087,trail
Almer Reserve,-38.06088194642125,145.31384012933964,park
Woolshed Reserve,-38.059817071977555,145.3204561314937,park
Lansell Reserve,-38.05196849943483,145.3068299779283,park
Frederick Pl. Reserve,-38.03073754829041,145.29468016108436,trail
Oakleaf Pl. Reserve,-38.03097628678431,145.29318351564177,trail
Warana / Miranda,-38.034904514026024,145.28234290215715,trail
Park - Casey (17),-38.043217989306264,145.2838587700056,park
Amy Court/acre Rise,-38.04209166627605,145.28258910113146,trail
Cottswold Avenue X 2,-38.04006919524,145.312688762266,trail
Rosemont Drive,-38.03767988845776,145.31287080836728,trail
Redhill Court Walkway,-37.96888063230274,145.25136310812834,trail
Hamilton Close Walkway,-37.97330809570247,145.256420738347,trail
Evonne Court Reserve,-37.97066696523488,145.25992799066475,trail
Grove End Walkway,-37.968286035895886,145.25365245218188,trail
Heatherton Road Reserve,-37.98009837442202,145.2912536187278,nature
Jonathon Court,-38.001694062384246,145.246774419943,park
Sporing Court,-37.990328501425296,145.2696865007343,trail
Caron Close,-37.99918278390734,145.27207236360553,park
Mapleson Court,-37.99827018624023,145.25455103034625,park
James Alexander Reserve,-37.983218581758,145.25897414766803,park
Huxley Crescent,-37.982339722073085,145.2754182707871,trail
Eric Court Reserve,-38.19888784580993,145.23412995497236,park
Colley St Reserve,-38.198660807913264,145.2306410649867,nature
Baxter-t Rd(padley St Treeres),-38.2028164791134,145.23763753249497,park
Pearcedale Pre School & Mch,-38.20360383576198,145.23586895391543,park
Pearcedale Public Hall,-38.203697001754996,145.23452855227018,park
Reginald Ct./ Jacinta Dv.,-38.10101338908496,145.25661114766805,trail
Strathaird Reserve,-38.062116458182935,145.28991993371037,active_sport
Rita Court Walkway,-37.97309883913449,145.2720887773115,trail
Stella Ct,-38.00247582337665,145.2774676043345,park
Tara Court Reserve (2),-38.00447011438027,145.272467078401,park
Marjoram Close,-38.005144865997664,145.28348951415447,trail
Cotham Square,-38.02609869285168,145.26649021014453,park
Glenburn Drive,-38.014075820714474,145.27920978966714,park
Forsyth Court,-38.01682592041023,145.29114506263292,trail
Jack Thomas Reserve,-37.994274633438664,145.3070371126657,active_sport
Knightsbridge Ct/jacksonsrd Wk,-38.00013097133362,145.3058247232627,trail
Jacksons Reserve,-37.99845591298062,145.3076788833896,park
London/ernst Wanke T Res Wkwy,-37.99702340235314,145.30052822515776,park
Penhurst Street,-37.99954969130757,145.29541737858682,park
Antonietta Toscano Reserve,-38.00370198830582,145.31584794679486,park
Amber Crescent Reserve 2,-37.998797973366834,145.31275711145284,park
Wallowa Crescent,-38.0081306202189,145.2970030552966,trail
Patrick Northeast Reserve,-38.020340646646645,145.29998579319158,park
Archibald Avenue Walkway,-38.01024463610663,145.31828478322828,trail
Howitt Ct Walkways *2,-38.024956348495806,145.32425337475763,trail
The Gateway Pipe Track,-38.0217344383098,145.31564991183558,trail
Melville Park Reserve,-38.03968264873498,145.3509129672003,park
Melville Park Dv.,-38.04145094504925,145.34729371234562,park
Ernst Wanke Rd South (berwick),-38.012297768141586,145.3218812985624,park
Glenbrae Reserve,-38.02260464129038,145.33239806636374,trail
Vista Court Walkway,-38.02708626407336,145.33409314341918,trail
Coniston Reserve,-38.032443857066596,145.3355371037714,park
Pentland Drive X 3,-38.039926055934494,145.31196068887476,trail
Peel Street Reserve (2),-38.03274240820698,145.35422919531288,trail
Hillsmeade Dv. Walkway,-38.061585981658894,145.30519269923937,trail
The Terrace,-38.0583102901928,145.31496322843478,park
Hinrichsen,-38.014120863500914,145.28323646987963,trail
Buckeye Reserve And Walkway,-38.01647471190904,145.2832304093437,park
Ivens Reserve,-37.98988950250915,145.3155981247857,active_sport
Kalora Park Oval,-37.99097757775356,145.3058120829081,active_sport
Narrew North Rd W Inc Fira Crt,-38.00106048314893,145.31050057822821,park
Ern Baker Reserve,-38.003566736823394,145.28471146393738,park
Nabila Close Walkway,-37.97154345582859,145.27142218510622,trail
Pearcedale Rd./ Charles St.,-38.20575090201426,145.23531769464583,park
Baxter-t Rd(colleyst Tree Res,-38.201923723875176,145.23096486753795,trail
Cherryhills Dv. Reserve,-38.11225249942705,145.26490040310586,park
Hallam Road Tree Reserve,-38.04348732007885,145.26596876003708,park
Mackellar Park,-38.047829071572934,145.25095125172157,active_sport
Manning Close Reserve,-38.02594866336746,145.2618245719975,park
Hillsmeade Drive Tree Reserve,-38.06450651441522,145.29972453962174,park
Kingsmere Drive Reserve,-38.05990663812286,145.35968634702536,trail
Wood Road Reserve,-38.05100691208921,145.31524919331426,park
Barton Mews Reserve,-38.053701501461084,145.35392460312062,active_sport
Fairholme Blvd. Pipe Track,-38.041624265557786,145.35300363401643,trail
St  Margarets Reserve,-38.037749621838685,145.35036134210543,park
The Gateway Entrance Shops,-38.02271362480998,145.32144562898176,park
Ken Browne Reserve,-38.010354497298536,145.28610917125067,park
Reema Reserve,-37.97145696371139,145.27623970688944,active_sport
Autumn Place Shopping Centre Reserve,-37.99495618796131,145.23965218689193,park
Jack Kirkham Reserve,-38.036656152758816,145.35722683016974,park
Heather Grove Reserve,-38.10948382997848,145.32679809232258,park
Park - Casey (18),-38.10530488128545,145.3236290929956,park
Selandra Boulevard Reserve,-38.11553414477231,145.32317979472597,park
Walking Trail - Casey (130),-38.10014478519891,145.30434161538415,trail
Walking Trail - Casey (131),-38.10026451055315,145.30524112954663,trail
Statesman Cct Reserve,-38.108294356430875,145.30435147818025,park
Walking Trail - Casey (132),-38.10847805195554,145.30651865261584,trail
Walking Trail - Casey (133),-38.10713990211076,145.30866911074497,trail
Walking Trail - Casey (134),-38.108691031610604,145.30803869924475,trail
Park - Casey (19),-38.10843074564752,145.30207595465933,park
Walking Trail - Casey (135),-38.10601403157255,145.2962149772102,trail
Walking Trail - Casey (136),-38.103738929851986,145.29834713707507,trail
Walking Trail - Casey (137),-38.10346107997511,145.29929520703604,trail
Walking Trail - Casey (138),-38.10352918418302,145.30103535867192,trail
Walking Trail - Casey (139),-38.10638474872697,145.29797971213893,trail
Walking Trail - Casey (140),-38.10707866277968,145.29865829754368,trail
Walking Trail - Casey (141),-38.09453516256552,145.25599434145266,trail
Walking Trail - Casey (142),-38.09257621381428,145.25721830125107,trail
Venn Grove Reserve,-38.09634765763999,145.2522119858265,park
Quarters Boulevard Reserve,-38.098588561079666,145.25195636629417,park
Walking Trail - Casey (143),-38.015920238168555,145.31418464025737,trail
Walking Trail - Casey (144),-38.01441833879557,145.3165333814597,trail
Walking Trail - Casey (145),-38.01425126442973,145.31723305145255,trail
Walking Trail - Casey (146),-38.01495157894493,145.3152121512759,trail
Walking Trail - Casey (147),-38.019144247001755,145.3240163824211,trail
Walking Trail - Casey (148),-38.02059185208236,145.32450134392576,trail
Walking Trail - Casey (149),-38.02514691155573,145.3250810982766,trail
Walking Trail - Casey (150),-37.999823596029024,145.30336105762873,trail
Walking Trail - Casey (151),-38.00110904134922,145.30175196856422,trail
Everlasting Boulevard Reserve,-38.11541013129198,145.244886913729,park
Alice Mary Reserve,-38.111293148977815,145.24330477761262,trail
Bacchus Road Reserve,-38.115473214812404,145.23506697272632,park
Walking Trail - Casey (152),-37.99846465926088,145.32232940333034,trail
Norfolk Island Pine Reserve,-38.00976626401981,145.3266465289974,park
Wintersun Reserve,-38.006764514646555,145.32553201075837,trail
Walking Trail - Casey (153),-38.00939970941152,145.32755533313028,trail
Emu Bush Dve Reserve,-38.115058695236144,145.24959480163741,park
Morning Mist Reserve,-38.14798017398421,145.23292305271144,active_sport
Iriswells Cl,-38.20581444120106,145.3751515266868,park
Georgia Cl,-38.20464878100268,145.37539807185414,park
Park - Casey (20),-38.2175853017517,145.41566786214995,park
Berwick Springs Rec Reserve,-38.070645229383686,145.31559527448073,active_sport
Bellbird Park,-38.01648338468763,145.33648084009175,park
Park - Casey (21),-38.04807108288742,145.3036365002032,park
Walking Trail - Casey (154),-38.116692156553576,145.2622319350771,trail
"Nestle Rec Reserve, And Creek Bank",-38.00794590156605,145.32939577619825,nature
Greenvalley Crescent,-38.029858586011954,145.2661687263783,nature
Walking Trail - Casey (155),-38.026823655103485,145.33118151057235,trail
Walking Trail - Casey (156),-38.122298103405775,145.26337300861496,trail
Nature Reserve - Casey (10),-37.98698834313597,145.32493008638218,nature
Walking Trail - Casey (157),-38.02288073329278,145.33837211746516,trail
Walking Trail - Casey (158),-38.12102183246743,145.26437493642192,trail
Walking Trail - Casey (159),-38.023164188803975,145.3370896238968,trail
Archers Field Drive Reserve,-38.11160048037804,145.30558564120625,park
Warrawong Reserve,-38.01795197375718,145.32531475582115,nature
Park - Casey (22),-38.110574797519014,145.30871447303085,park
Nature Reserve - Casey (11),-37.99126851140633,145.32858839125117,nature
Walking Trail - Casey (160),-38.1095286061425,145.3082220697503,trail
Seebeck Drv Reserve,-38.05340116647464,145.29560901389505,nature
Park - Casey (23),-38.10921415719864,145.30976395620752,park
Walking Trail - Casey (161),-38.022477728555856,145.34007123760853,trail
Walking Trail - Casey (162),-38.022628600339296,145.33921247269254,trail
Pasadena Blvd Reserve,-38.120498866313525,145.32370634531364,park
Myuna Farm Wetlands,-37.977987125777396,145.2353226831915,wetland
Walking Trail - Casey (163),-38.01635404017669,145.33218814351784,trail
Ernst Wanke Rd South (berwick) (2),-38.00800543813477,145.322757739828,nature
Kurrajong Reserve (2),-38.008143487776024,145.31702760043993,nature
Bridgewater Bvd Entrance & Sur,-38.0626797357204,145.3476025703695,nature
Walking Trail - Casey (164),-38.02133420345646,145.32295222228575,trail
Bunbury Avenue Reserve,-38.00794054906019,145.28736222554787,nature
Rannoch Park,-38.11733405107635,145.30077107270512,park
Mullin Court/conway Court,-38.09866125566088,145.26961528535426,trail
Nature Reserve - Casey (12),-38.01979484059801,145.3615397547947,nature
Walking Trail - Casey (165),-38.022099101674,145.325285849048,trail
Duff Street/hovell Court,-38.10072872867695,145.27553422270194,trail
Walking Trail - Casey (166),-38.02165102189865,145.32288141637196,trail
Grices Road Reserve,-38.07531949872015,145.34663445901117,nature
Bimberry Circuit Reserve,-38.12573446764662,145.324575257172,park
Mayune Court/hovell Court,-38.100111800136396,145.2758770365168,trail
Piermont Dr Reserve,-38.04538051444952,145.36103101772102,nature
Nature Reserve - Casey (13),-38.13847664744027,145.2988070871426,nature
Marnebeck Court/bunurong,-38.102328830593336,145.27542751494488,trail
Cumberland Chase At St No.51,-38.038409615140225,145.2756701918974,nature
Nature Reserve - Casey (14),-38.00591470786171,145.38180122632107,nature
Grices Reserve,-38.073066490133776,145.33917151652034,active_sport
Walking Trail - Casey (167),-38.02216852088136,145.35841411254066,trail
Cash Close/pride Court,-38.03932526517684,145.2612348512486,trail
Camms Rd. Drainage Reserve,-38.09720043896658,145.28527736450687,nature
Walking Trail - Casey (168),-38.015020099456905,145.35621986869208,trail
Cannons Creek Foreshore / Estuary,-38.20380048328002,145.3316905274247,nature
Cash Close/cline Court,-38.03946422816342,145.26219467790955,trail
Fairhaven Reserve (2),-38.090114067707574,145.2571062908992,trail
Conway Court/hawking Avenue,-38.03985760284805,145.26382561268815,trail
Pearcedale Conservation Park,-38.2131521720114,145.25043587573919,nature
Shetland Street Reserve,-37.96150766133264,145.2701734265585,park
Mossgiel Park Drv Extension,-37.96341784797384,145.2631964708161,trail
Tooradin Public Purposes Reserve,-38.2128427888692,145.3817065666658,park
Gleneagles/skye,-37.966289315680335,145.2656829956591,park
"Park & Old Swimming Pool, Cardinia Creek",-38.03615647183931,145.36791645392424,active_sport
Reema / Stable,-37.96893492944258,145.2747576584482,trail
Reema / Furlong / Roycroft,-37.968857545857034,145.274114113654,trail
Park - Casey (24),-38.02780928719067,145.34750544725478,park
Walking Trail - Casey (169),-38.16274870569424,145.26673223665725,trail
Rotary Park (2),-38.11303091067674,145.2774353703223,park
Park - Casey (25),-38.02842510494435,145.3436909676601,park
Hanna Drive Walkway,-37.974359979697645,145.27216720385482,trail
Crossdale Reserve,-37.9715400781445,145.26941171831575,park
Walking Trail - Casey (170),-38.0433220848791,145.35053906302866,trail
Monteith Crescent Walkway,-37.97309472050637,145.26765804523438,trail
Cranbourne Recreation Reserve,-38.11711403567589,145.2785629050128,active_sport
Walking Trail - Casey (171),-38.0348435109846,145.34543578273775,trail
Georgette Reserve Walkway,-37.97330808996849,145.26817176063537,trail
Walking Trail - Casey (172),-38.03958970340202,145.34606806748224,trail
Georgette Reserve,-37.97407803813014,145.26848627936852,park
Walking Trail - Casey (173),-38.03292027289355,145.34721062588383,trail
Calrossie Close Reserve,-37.970784061792145,145.26462871737965,park
Walking Trail - Casey (174),-38.04046597340202,145.34404791960347,trail
Warneet Foreshore Reserve,-38.220817365414575,145.31084386909643,nature
Oban Close Reserve,-37.97258615052232,145.26448294905515,trail
Walking Trail - Casey (175),-38.04226673751505,145.35322987856048,trail
Warneet Iluka St Bushland Reserve,-38.220923230528776,145.31288437716853,bushland
Monteith Crescent Reserve,-37.97324097538089,145.26602170351367,park
Warneet Recreation Reserve,-38.219604940523574,145.31366738314705,active_sport
Wadham Court Walkway,-37.9682126539871,145.2470436412864,trail
Walking Trail - Casey (176),-38.147707681448416,145.24924263671645,trail
Haverstock Hill Reserve,-37.971300004577564,145.24751521628207,park
Walking Trail - Casey (177),-38.145315893181824,145.25084464961424,trail
Grove End Reserve,-37.97049276296008,145.25349449290877,park
Cardinia Creek Frontage - Casey,-38.09198028423032,145.3826002192236,nature
Walking Trail - Casey (178),-38.14685632206414,145.24938322589716,trail
Cardigan Street,-37.974812657516125,145.24014753502303,park
Walking Trail - Casey (179),-38.05409453203668,145.35045475561344,trail
Cockatoo Creek Frontage,-37.98658138764002,145.3803744227802,nature
Walking Trail - Casey (180),-38.1379856771994,145.25100436672545,trail
Clangula Court,-37.97483963084186,145.24361377790694,park
Walking Trail - Casey (181),-38.13450366294145,145.25367473293002,trail
Benalla Reserve,-37.97003645914517,145.25707610606486,trail
Walking Trail - Casey (182),-38.137436229869536,145.2506970367153,trail
Clifton Way Reserve,-37.971381448421134,145.25780399343375,park
Boswells Avenue Reserve,-38.05385227460346,145.34368756795067,park
Walking Trail - Casey (183),-38.138476544595505,145.25709189835473,trail
Mildura Cr. Walkway,-37.97329886416397,145.25856452537383,trail
Reid Mews Reserve,-38.05447640644668,145.35128286949558,park
Walking Trail - Casey (184),-38.14666633408904,145.25425117253513,trail
Devon Reserve,-38.05679241565094,145.3524587075147,trail
Lysterfield Park (4),-37.95195462180221,145.27893134004242,nature
Walking Trail - Casey (185),-38.0544599021403,145.35427568728852,trail
Lysterfield Park - Casey,-37.968766849783236,145.29544288034097,nature
Goodjohn Court,-37.9777104120129,145.25531308409836,park
Giles Retreat,-37.98169495029392,145.2668742085682,trail
Brandon Court/pejaro Place,-37.98197738509918,145.2677313832372,trail
Tooradin Public Park& Recreation Reserve,-38.208062191528974,145.3815741351437,active_sport
Thomas Mitchell Drive,-37.983139141160635,145.27323082227127,trail
Walking Trail - Casey (186),-38.1434298621356,145.25850760088213,trail
Piedmont Court,-37.97698893475906,145.24545648199643,trail
Plover Court,-37.975634766207854,145.24554067284438,trail
Stream Frontage - Casey,-38.19696653196639,145.39089580039936,nature
Bayliss Ct. Reserve,-38.19775351923976,145.23725856666888,park
James Cook Reserve (2),-37.98000134049383,145.24702132739978,park
Charles Green Reserve Walkway,-37.98206220439582,145.25195281731837,trail
Walking Trail - Casey (187),-38.19985598490328,145.2343013537002,trail
Charles Green Reserve,-37.985724656728785,145.25209757314573,active_sport
Liquidamber Street,-37.98259275319983,145.23866929017865,park
Linden Place Shops Reserve,-37.985229832280176,145.23862854399695,park
Robert Molyneux Avenue Reserve,-37.988646254799455,145.25913346166996,park
Granton Avenue Reserve,-37.98668825632455,145.26662749418884,trail
Walking Trail - Casey (188),-38.0556557958906,145.35898036354357,trail
Granton -denton,-37.985500531298094,145.2714254454418,trail
Walking Trail - Casey (189),-38.058038689925354,145.35729899028777,trail
Lauriston Drive,-37.985144205336226,145.2724514318849,trail
Walking Trail - Casey (190),-38.05901140758784,145.3566875193268,trail
84a David Collins Drive,-37.99294176131491,145.26162241994456,park
Walking Trail - Casey (191),-38.053153635596935,145.36260244302483,trail
Mystic Court,-37.99882476549271,145.25190811073597,park
Walking Trail - Casey (192),-38.05712996834251,145.36744694645083,trail
Park - Casey (26),-38.05406386337719,145.36409685723655,park
Charles Avenue Reserve,-38.00160689342982,145.25652145993698,park
Tooradin Jetty,-38.21401510699544,145.37895843202838,nature
Adam Avenue,-37.99902946071787,145.26167668454184,park
Departmental Water Reserve - Berwick,-38.07902721277206,145.37533068921786,nature
Kilberry Crescent,-37.99826054655993,145.2661892049776,park
Cranbourne Racecourse & Recreation Reserve,-38.121489344054865,145.2868607821907,active_sport
Everton Close,-38.00296780204555,145.25966487439382,park
Cranbourne Wetlands Nature Conservation Reserve,-38.06322299068003,145.25431454395817,wetland
Albert Road/lynne Court,-38.00268275804884,145.26351233300798,trail
Walking Trail - Casey (193),-38.00652911556004,145.26011423472204,trail
Topaz Court Walkway,-37.99973427295561,145.31547074007236,trail
Stafford Place,-38.00383455914003,145.30764179354168,park
Pamela Court/maramba Drive,-38.00440341421622,145.30441200389967,trail
Royal Botanic Gardens - Cranbourne,-38.13684322013786,145.26165598931618,park
Lousia Court,-38.005103984065286,145.30982075863506,trail
Evelyn Court,-38.005618093369684,145.3020819691499,trail
Josephine Avenue,-38.004458081140896,145.30230761378172,trail
Delta Court,-38.006174451740996,145.30764343613504,trail
Hallam Valley Wetlands,-38.023888474493994,145.28055101801834,wetland
Cooper Court,-38.00109862329141,145.2829555307156,park
Anthony Court,-38.01172135180751,145.2809670061857,trail
Rowan Reserve,-37.98640270583469,145.23636243396612,park
Green Ridge Avenue Reserve,-38.011588514751146,145.2925303865325,park
Benjamin Court,-38.014278500208064,145.28133314018424,trail
Drainage Reserve - Essex Park DS - Casey,-37.957571591389055,145.27155018998036,nature
Sasha Court,-38.0135297539978,145.28166543939926,trail
Cardinal Court,-38.016573013974934,145.289223751041,trail
Bunya Court Reserve,-38.00800670640395,145.29813715186347,park
Francis Court,-38.007117658923924,145.30182645995188,trail
Redman Close,-38.00836886285837,145.30458165549973,trail
Parklea Close,-38.008248256284176,145.30593526521582,trail
Margaret Owens Reserve,-38.0147925871931,145.29365442135028,park
Denver Drive Round-about& Wway,-38.00725675017654,145.31933349751324,trail
Caserta Drive Reserve,-38.0108903554713,145.33962016174746,park
Barellan Mews Walkway,-38.02075263343261,145.33547566030617,trail
Balmain Drive Walkway,-38.02225303292052,145.33579527273073,trail
UPL melb water - various,-38.03540361068538,145.3037066862034,nature
Bournevale Reserve,-38.021600299168036,145.34287807321977,trail
Eumemmerring Creek Flood Plains -Casey,-37.98630060135576,145.2828037391743,nature
Neville Hamilton Reserve,-38.026118634206334,145.3453302273664,park
Collins Crescent X 2,-38.0322851863504,145.32703739758514,trail
"Retarding Basins, Homestead Rd",-38.05556170932978,145.32750145338318,nature
Kerry Close Walkway X 2,-38.02679686110725,145.35848271610814,trail
Jessica Mews Walkway,-38.0274924721978,145.3604104916288,trail
Drainage Reserve - Casey,-38.059635326734615,145.33912453432853,trail
Killarney Reserve,-38.03092310835368,145.35903880183085,park
Manuka Rd Reserve,-38.03630771048109,145.36322707218852,park
Funston Street Reserve,-38.03850697754352,145.3641630797078,park
Lauder Reserve,-38.049306502321734,145.34880571617475,park
Bruce Court,-38.05186296106072,145.35229669222807,trail
Albrecht Avenue X 2,-38.054275588183664,145.34916944374731,trail
Margarita Close,-38.053682891357404,145.34173205209223,park
Tottington Reserve,-38.04766406186264,145.33718511902703,park
Clyde Road Tree Reserve,-38.05273043779243,145.33938411986284,park
Fiona Reserve,-38.031796984027544,145.3116582328312,park
Upton Reserve,-38.03311306808802,145.31654090905198,park
Ravensthorpe Crescent,-38.03597914923932,145.3170931210943,trail
Wesley Drive,-38.03721520444991,145.30950884784508,trail
Marco Ciavarella Reserve,-38.02375206454153,145.30183189477174,trail
Fairholme Boulevard Reserve,-38.04461232538393,145.35633224769887,park
Gaskett Court Reserve,-38.042468820718724,145.30069578378718,park
Forrester Walk X 2,-38.06200604704725,145.29486368400512,trail
John Byron Reserve,-38.03986538027752,145.3053291203583,park
Bardsley Ct./ Ella Ct. Walkway,-37.99749991869615,145.303031245652,trail
"Hartsmere Drive, W/way",-38.06226565671668,145.36590688822722,trail
Bermer Court Walkway,-38.05167432743016,145.2849744345172,trail
Caspian Place,-38.05783841900044,145.29546140255437,trail
Walking Trail - Casey (194),-38.01193071050208,145.32714455372934,trail
Piccadilly Court Reserve.,-38.04859916839459,145.31449042889594,park
Friendship Cl./ Neptune Pl,-38.10720577519209,145.2603183689328,trail
